ID_AGREG;ID;BESOIN
01014201;010142011102010201;924901.3257
01024401;010244010701030103;53126.09883
01014406;010144060701040104;107181.8256
01014401;010144011102010106;169490.5537
05225201;052252010901010206;921469.9964
02195805;021958051703010106;766839.6343
04098605;040986051202060202;576517.8848
04118803;041188031803030103;59700.78773
02047901;020479011102060102;47230.74951
06030101;060301010801010201;228960.1146
04100406;041004060801060202;1897006.797
04100505;041005051202040204;116698.0174
04090605;040906050801030203;1619483.312
03161505;031615050701090202;702244.3415
02182105;021821051703010101;450993.9707
02182005;021820051703010201;2301175.203
06173403;061734030103040204;49428136.92
01014205;010142051703010201;365391.2871
01024402;010244021102030103;28665.46301
05215104;052151041202060102;88385.20698
04105005;041050050303090202;6134283.786
04104905;041049050303010201;11430271.57
01024504;010245040701010206;843249.0139
04104706;041047061803010206;2368486.064
04104705;041047050303010206;1766651.008
04104805;041048050303060202;34775.99743
04104705;041047051803030203;278447.1395
01028405;010284050701030103;9978158.993
01018405;010184051703090102;18711999.51
01028504;010285040701040204;998905.9184
04118805;041188051803060202;6157475.184
01018405;010184050701090102;3665824.674
06050703;060507031703010201;480967.3365
04090305;040903051202090202;464006.0044
04100406;041004061803030203;6393218.628
04100505;041005050303040204;722291.7469
03242803;032428031703030103;466852.7211
06151401;061514011403010206;1750397.682
06173504;061735040203010101;12840813.75
02183805;021838051703010106;3831765.904
04104705;041047051803010206;504477.9951
04104806;041048061803090202;334840.2833
05225204;052252040403010101;382857.0588
02186805;021868051703010206;492029.1266
03247601;032476011102040204;250338.3479
05289003;052890031703060202;65190.52833
04118703;041187031803060202;1015045.32
03161505;031615051102060202;545747.1823
04091105;040911051202090202;761788.4695
04104705;041047051202040204;218030.4964
05225201;052252011202010106;149833.3411
05225201;052252011202010206;1348500.07
02197105;021971050701060102;25028.86447
04118705;041187051202040104;76710.6333
01018402;010184021102010206;871288.7785
04100205;041002050801060202;1605107.621
04100406;041004061803090202;1574532.169
06173503;061735030203010106;12471413.19
05215101;052151010901090102;114705.2452
02197205;021972051703030103;73139.32317
08336005;083360051703080103;18497170.24
08276005;082760051703080104;155474744.2
08346001;083460011703080104;2784281.127
08306005;083060051102080104;10624103.44
08316005;083160051703080104;10949018.4
08356001;083560011102080103;25139.61317
08276001;082760011703080103;2517605.257
08326004;083260041703080106;44713156.71
08276001;082760011703080102;107531.2146
08356004;083560041703080102;7939655.718
08276001;082760011703080104;1077779.876
08336005;083360050701080104;1792615.42
08326005;083260051703080102;80866.90972
01028505;010285051102010206;14744907.08
